date,Series ID.x,ppi,ppi_1mon,ppi_3mon,ppi_3mon_annualized,ppi_12mon,ppi_sma,all_items,all_items_monthly,all_items_3mon,all_items_3mon_annualized,all_items_12mon,core_items,core_items_monthly,core_items_3mon,core_items_3mon_annualized,core_items_12mon,...13,...14,...15,all_items_sma,core_items_sma,Series ID.y,cpi,cpi_1mon,cpi_3mon,cpi_3mon_annualized,cpi_12mon,cpi_sma,zero_based_ppi,zero_based_all_items,zero_based_core_items,zero_based_cpi,ppi_norm,all_items_norm,core_norm,cpi_norm
2010-01-01,WPSFD4,101.2,0.9,N/A,N/A,N/A,NA,90.136,0.219,0.528,2.11,2.302,89.368,0.148,0.321,1.284,1.691,NA,NA,NA,0.22675,0.17225,CUSR0000SA0,217.488,0.1,0.5,2,2.6,NA,0,0,0,0,0.004800998607710474,6.392431361253359e-5,0,0.0031569863342908494
2010-02-01,WPSFD4,101,-0.2,0.8,3.2,N/A,NA,90.134,-0.002,0.275,1.099,2.116,89.446,0.087,0.321,1.283,1.699,NA,NA,NA,0.13125,0.102,CUSR0000SA0,217.281,-0.1,0,0,2.2,NA,-0.20000000000000284,-0.001999999999995339,0.07800000000000296,-0.20699999999999363,0,0,0.00252214964754585,8.957539079994497e-4
2010-03-01,WPSFD4,101.1,0.1,0.8,3.2,N/A,NA,90.261,0.141,0.358,1.432,2.373,89.579,0.149,0.384,1.537,1.777,NA,NA,NA,0.104,0.11725,CUSR0000SA0,217.353,0,0,0,2.3,NA,-0.10000000000000853,0.125,0.21099999999999852,-0.1349999999999909,0.002400499303855066,0.004059193914405194,0.006822738149130134,0.0016822695345356429
2010-04-01,WPSFD4,101.4,0.3,0.2,0.8,N/A,0.27499999999999997,90.31,0.054,0.193,0.772,2.282,89.625,0.051,0.288,1.15,1.603,NA,NA,NA,0.103,0.10875,CUSR0000SA0,217.403,0,0,0,2.2,0,0.20000000000000284,0.1740000000000066,0.257000000000005,-0.08500000000000796,0.009601997215420948,0.005625339597916128,0.008310159736144506,0.0022284609418522366
2010-05-01,WPSFD4,101.6,0.2,0.6,2.4,N/A,0.09999999999999999,90.339,0.032,0.227,0.91,2.208,89.724,0.11,0.311,1.243,1.637,NA,NA,NA,0.056249999999999994,0.09924999999999999,CUSR0000SA0,217.29,-0.1,0,0,2,-0.05,0.3999999999999915,0.20300000000000296,0.35600000000000875,-0.1980000000000075,0.014402995823131079,0.006552242145299909,0.011511349673414238,9.940683613163187e-4
2010-06-01,WPSFD4,101.4,-0.2,0.3,1.2,N/A,0.09999999999999999,90.301,-0.042,0.044,0.177,1.562,89.767,0.048,0.21,0.839,1.556,NA,NA,NA,0.04625,0.0895,CUSR0000SA0,217.199,0,-0.1,-0.4,1.1,-0.025,0.20000000000000284,0.16500000000000625,0.3990000000000009,-0.28899999999998727,0.009601997215420948,0.005337680186659046,0.012901765504753311,0
2010-07-01,WPSFD4,101.6,0.2,0.2,0.8,N/A,0.125,90.378,0.085,0.075,0.301,1.637,89.769,0.002,0.161,0.643,1.471,NA,NA,NA,0.03225,0.05275,CUSR0000SA0,217.605,0.2,0.1,0.4,1.3,0.02500000000000001,0.3999999999999915,0.24200000000000443,0.40100000000001046,0.11699999999999022,0.014402995823131079,0.007798766260747266,0.012966436008536844,0.004435074227412008
2010-08-01,WPSFD4,101.8,0.2,0.2,0.8,N/A,0.1,90.502,0.137,0.18,0.722,1.482,89.855,0.096,0.146,0.584,1.418,NA,NA,NA,0.053000000000000005,0.064,CUSR0000SA0,217.923,0.1,0.3,1.2,1.2,0.05,0.5999999999999943,0.36599999999999966,0.487000000000009,0.4350000000000023,0.019203994430841552,0.011762073704733433,0.015747267671215447,0.00790885157794686
2010-09-01,WPSFD4,102.1,0.3,0.7,2.8,N/A,0.125,90.592,0.099,0.322,1.289,1.42,89.906,0.057,0.155,0.619,1.297,NA,NA,NA,0.06975,0.05075,CUSR0000SA0,218.275,0.2,0.5,2,1.1,0.125,0.8999999999999915,0.45600000000000307,0.5380000000000109,0.7870000000000061,0.02640549234240709,0.014638667817304258,0.017396365517687733,0.011754039085457035
2010-10-01,WPSFD4,102.5,0.4,0.9,3.6,N/A,0.275,90.881,0.319,0.557,2.226,1.358,90.043,0.152,0.305,1.221,1.079,NA,NA,NA,0.16,0.07675,CUSR0000SA0,219.035,0.3,0.7,2.8,1.2,0.2,1.2999999999999972,0.7450000000000045,0.6750000000000114,1.546999999999997,0.03600748955782804,0.023875731134336938,0.021826295026838624,0.020056148476671993
2010-11-01,WPSFD4,102.8,0.3,1.0,4.0,2.6,0.3,91.062,0.199,0.619,2.475,1.307,90.16,0.13,0.339,1.358,1.122,NA,NA,NA,0.1885,0.10875,CUSR0000SA0,219.59,0.3,0.8,3.2,1.1,0.225,1.5999999999999943,0.9260000000000019,0.7920000000000016,2.102000000000004,0.04320898746939358,0.029660881516284626,0.02560951949815694,0.026118873097888327
2010-12-01,WPSFD4,103.1,0.3,1.0,4.0,2.8,0.325,91.268,0.226,0.746,2.985,1.478,90.179,0.021,0.304,1.215,1.057,NA,NA,NA,0.21075,0.09,CUSR0000SA0,220.472,0.4,1,4,1.4,0.3,1.8999999999999915,1.132000000000005,0.811000000000007,2.984000000000009,0.050410485380959116,0.03624508581839103,0.02622388928409775,0.03575368952295638
2011-01-01,WPSFD4,103.7,0.6,1.2,4.8,2.5,0.4,91.542,0.3,0.727,2.909,1.56,90.372,0.214,0.365,1.462,1.123,NA,NA,NA,0.261,0.12925,CUSR0000SA0,221.187,0.3,1,4,1.7,0.325,2.5,1.406000000000006,1.0040000000000049,3.6990000000000123,0.06481348120409054,0.04500271678332857,0.03246459289917884,0.04356422664758637
2011-02-01,WPSFD4,104.3,0.6,1.5,6.0,3.3,0.44999999999999996,91.797,0.279,0.807,3.229,1.845,90.53,0.175,0.41,1.642,1.212,NA,NA,NA,0.251,0.135,CUSR0000SA0,221.898,0.3,1.1,4.4,2.1,0.325,3.0999999999999943,1.6610000000000014,1.1620000000000061,4.409999999999997,0.07921647702722162,0.053153066768945455,0.03757356269805361,0.05133106845963081
2011-03-01,WPSFD4,105,0.7,1.8,7.2,3.9,0.5499999999999999,92.166,0.402,0.984,3.936,2.111,90.667,0.151,0.541,2.165,1.215,NA,NA,NA,0.30175,0.14024999999999999,CUSR0000SA0,223.046,0.5,1.2,4.8,2.6,0.375,3.799999999999997,2.030000000000001,1.2990000000000066,5.557999999999993,0.0960199721542081,0.06494710263048538,0.04200349220720451,0.06387162317162404
2011-04-01,WPSFD4,105.5,0.5,1.7,6.8,4.0,0.6,92.557,0.424,1.109,4.435,2.488,90.875,0.229,0.557,2.226,1.395,NA,NA,NA,0.35125,0.19225,CUSR0000SA0,224.093,0.5,1.3,5.2,3.1,0.4,4.299999999999997,2.4210000000000065,1.507000000000005,6.60499999999999,0.10802246867348411,0.07744430594176499,0.0487292246006598,0.07530887124083738
2011-05-01,WPSFD4,105.8,0.3,1.4,5.6,4.1,0.525,92.838,0.304,1.134,4.536,2.766,91.091,0.238,0.62,2.479,1.524,NA,NA,NA,0.35225,0.19824999999999998,CUSR0000SA0,224.806,0.3,1.3,5.2,3.5,0.4,4.599999999999994,2.701999999999998,1.722999999999999,7.318000000000012,0.11522396658504966,0.08642567200434663,0.05571363900924785,0.08309756070917491
2011-06-01,WPSFD4,105.9,0.1,0.9,3.6,4.4,0.39999999999999997,92.819,-0.02,0.709,2.834,2.788,91.191,0.11,0.578,2.312,1.586,NA,NA,NA,0.27749999999999997,0.182,CUSR0000SA0,224.806,0,0.8,3.2,3.5,0.325,4.700000000000003,2.683000000000007,1.8230000000000075,7.318000000000012,0.11762446588890507,0.08581839102502642,0.05894716419840935,0.08309756070917491
2011-07-01,WPSFD4,106.1,0.2,0.6,2.4,4.4,0.275,92.977,0.17,0.454,1.815,2.876,91.326,0.148,0.496,1.985,1.734,NA,NA,NA,0.2195,0.18125,CUSR0000SA0,225.395,0.3,0.6,2.4,3.6,0.275,4.8999999999999915,2.841000000000008,1.9579999999999984,7.907000000000011,0.12242546449661519,0.09086841180042839,0.0633124232037767,0.08953169548736656
2011-08-01,WPSFD4,106.3,0.2,0.5,2.0,4.4,0.2,93.196,0.236,0.386,1.542,2.977,91.508,0.199,0.458,1.831,1.84,NA,NA,NA,0.1725,0.17375,CUSR0000SA0,226.106,0.3,0.6,2.4,3.8,0.22499999999999998,5.099999999999994,3.0600000000000023,2.1400000000000006,8.617999999999995,0.12722646310432567,0.09786812414101694,0.0691974390480502,0.097298537299411
2011-09-01,WPSFD4,106.7,0.4,0.8,3.2,4.5,0.225,93.327,0.141,0.547,2.189,3.019,91.57,0.068,0.416,1.662,1.851,NA,NA,NA,0.13175,0.13125,CUSR0000SA0,226.597,0.2,0.8,3.2,3.8,0.2,5.5,3.1910000000000025,2.201999999999998,9.109000000000009,0.13682846031974663,0.10205516668264765,0.07120222466533008,0.10266213691926193
2011-10-01,WPSFD4,106.3,-0.4,0.2,0.8,3.7,0.1,93.329,0.002,0.379,1.514,2.694,91.614,0.048,0.315,1.261,1.745,NA,NA,NA,0.13724999999999998,0.11575,CUSR0000SA0,226.75,0.1,0.6,2.4,3.5,0.225,5.099999999999994,3.192999999999998,2.2460000000000093,9.262,0.12722646310432567,0.1021190909962602,0.07262497574856137,0.10433348262565119
2011-11-01,WPSFD4,106.6,0.3,0.3,1.2,3.7,0.125,93.52,0.205,0.348,1.391,2.699,91.808,0.212,0.328,1.311,1.828,NA,NA,NA,0.146,0.13175,CUSR0000SA0,227.169,0.2,0.5,2,3.5,0.2,5.3999999999999915,3.3840000000000003,2.440000000000012,9.681000000000012,0.13442796101589122,0.10822386294627145,0.07889801461553424,0.10891056661896593
2011-12-01,WPSFD4,106.5,-0.1,-0.2,-0.8,3.3,0.05,93.574,0.058,0.265,1.059,2.527,91.96,0.166,0.426,1.704,1.975,NA,NA,NA,0.10149999999999999,0.1235,CUSR0000SA0,227.223,0,0.3,1.2,3.1,0.125,5.299999999999997,3.4380000000000024,2.5919999999999987,9.735000000000014,0.13202746171203614,0.10994981941381395,0.08381297290305886,0.10950045333886807
2012-01-01,WPSFD4,106.9,0.4,0.6,2.4,3.1,0.05000000000000001,93.894,0.342,0.605,2.422,2.569,92.235,0.299,0.678,2.711,2.061,NA,NA,NA,0.15175,0.18125,CUSR0000SA0,227.842,0.3,0.5,2,3,0.15,5.700000000000003,3.7580000000000098,2.8670000000000044,10.354000000000013,0.1416294589274571,0.1201777095918434,0.09270516717325242,0.1162623029614498
2012-02-01,WPSFD4,107.2,0.3,0.6,2.4,2.8,0.225,94.104,0.224,0.624,2.498,2.513,92.364,0.14,0.606,2.422,2.026,NA,NA,NA,0.20725,0.20425,CUSR0000SA0,228.329,0.2,0.5,2,2.9,0.175,6,3.9680000000000035,2.9960000000000093,10.841000000000008,0.14883095683902264,0.12688976252117487,0.09687641466727055,0.12158220726871519
2012-03-01,WPSFD4,107.4,0.2,0.8,3.2,2.3,0.2,94.284,0.191,0.759,3.035,2.298,92.521,0.17,0.61,2.44,2.045,NA,NA,NA,0.20375000000000001,0.19375,CUSR0000SA0,228.807,0.2,0.7,2.8,2.6,0.175,6.200000000000003,4.14800000000001,3.153000000000006,11.318999999999988,0.1536319554467331,0.13264295074631652,0.10195304921425356,0.1268037971226634
2012-04-01,WPSFD4,107.7,0.3,0.7,2.8,2.1,0.3,94.408,0.132,0.547,2.19,2,92.661,0.151,0.462,1.847,1.965,NA,NA,NA,0.22225,0.19,CUSR0000SA0,229.187,0.2,0.6,2.4,2.3,0.225,6.5,4.272000000000006,3.2930000000000064,11.699000000000012,0.16083345335829866,0.13660625819030267,0.10647998447907929,0.13095485181827118
2012-05-01,WPSFD4,107.6,-0.1,0.4,1.6,1.7,0.175,94.302,-0.112,0.21,0.842,1.577,92.755,0.101,0.423,1.693,1.827,NA,NA,NA,0.10875000000000001,0.1405,CUSR0000SA0,228.713,-0.2,0.2,0.8,1.7,0.1,6.3999999999999915,4.166000000000011,3.3870000000000005,11.224999999999994,0.15843295405444324,0.13321826956883068,0.10951949815689065,0.1257769572769079
2012-06-01,WPSFD4,107.3,-0.3,-0.1,-0.4,1.3,0.024999999999999994,94.254,-0.051,-0.032,-0.127,1.546,92.85,0.102,0.356,1.422,1.819,NA,NA,NA,0.04,0.131,CUSR0000SA0,228.524,-0.1,-0.1,-0.4,1.7,0.02500000000000001,6.099999999999994,4.118000000000009,3.4819999999999993,11.036000000000001,0.1512314561428777,0.13168408604212625,0.11259134708659378,0.12371235375725056
2012-07-01,WPSFD4,107.2,-0.1,-0.5,-2.0,1.0,-0.05,94.288,0.036,-0.127,-0.508,1.41,92.946,0.103,0.308,1.23,1.774,NA,NA,NA,0.0012500000000000011,0.11424999999999999,CUSR0000SA0,228.59,0,-0.3,-1.2,1.4,-0.02500000000000001,6,4.152000000000001,3.578000000000003,11.102000000000004,0.14883095683902264,0.13277079937354158,0.11569553126818867,0.12443332641490873
2012-08-01,WPSFD4,107.5,0.3,-0.1,-0.4,1.1,-0.05,94.605,0.336,0.321,1.285,1.512,93.005,0.063,0.27,1.078,1.636,NA,NA,NA,0.052250000000000005,0.09225,CUSR0000SA0,229.918,0.6,0.5,2,1.7,0.07499999999999998,6.299999999999997,4.469000000000008,3.6370000000000005,12.430000000000007,0.15603245475058816,0.142902803081152,0.1176033111297937,0.13894017019324245
2012-09-01,WPSFD4,108.2,0.7,0.8,3.2,1.4,0.15,94.893,0.304,0.678,2.712,1.678,93.119,0.123,0.29,1.159,1.692,NA,NA,NA,0.15625,0.09775,CUSR0000SA0,231.015,0.5,1.1,4.4,1.9,0.25,7,4.757000000000005,3.7510000000000048,13.526999999999987,0.17283594987757467,0.15210790424137818,0.12128952984543764,0.1509236096697724
2012-10-01,WPSFD4,108.3,0.1,1.0,4.0,1.9,0.25,95.174,0.296,0.94,3.759,1.977,93.345,0.243,0.429,1.717,1.889,NA,NA,NA,0.243,0.133,CUSR0000SA0,231.638,0.3,1.3,5.2,2.2,0.35,7.099999999999994,5.038000000000011,3.977000000000004,14.150000000000006,0.17523644918142972,0.16108927030396028,0.128597296772942,0.15772915460493966
2012-11-01,WPSFD4,108.4,0.1,0.8,3.2,1.7,0.3,95.109,-0.068,0.533,2.131,1.699,93.445,0.107,0.473,1.892,1.783,NA,NA,NA,0.217,0.134,CUSR0000SA0,231.249,-0.2,0.6,2.4,1.8,0.3,7.200000000000003,4.972999999999999,4.076999999999998,13.760999999999996,0.17763694848528513,0.1590117301115477,0.13183082196210302,0.153479785456015
2012-12-01,WPSFD4,108.4,0,0.2,0.8,1.8,0.22499999999999998,95.094,-0.016,0.212,0.847,1.624,93.514,0.074,0.424,1.697,1.69,NA,NA,NA,0.129,0.13674999999999998,CUSR0000SA0,231.221,0,0.1,0.4,1.8,0.15,7.200000000000003,4.957999999999998,4.146000000000001,13.733000000000004,0.17763694848528513,0.15853229775945257,0.13406195434262436,0.1531739182679177
2013-01-01,WPSFD4,108.7,0.3,0.4,1.6,1.7,0.125,95.275,0.19,0.106,0.424,1.471,93.703,0.202,0.384,1.534,1.592,NA,NA,NA,0.1005,0.1565,CUSR0000SA0,231.679,0.2,0,0,1.7,0.07499999999999998,7.5,5.13900000000001,4.335000000000008,14.191000000000003,0.18483844639685068,0.16431744814140073,0.1401733169501393,0.1581770315589394
2013-02-01,WPSFD4,108.9,0.2,0.5,2.0,1.6,0.15,95.614,0.356,0.531,2.124,1.605,93.805,0.109,0.385,1.541,1.56,NA,NA,NA,0.11549999999999999,0.123,CUSR0000SA0,232.937,0.5,0.7,2.8,2,0.125,7.700000000000003,5.478000000000009,4.437000000000012,15.449000000000012,0.18963944500456115,0.17515261929875037,0.14347151264308386,0.17191920736702967
2013-03-01,WPSFD4,108.9,0,0.5,2.0,1.4,0.125,95.488,-0.132,0.414,1.657,1.277,93.891,0.092,0.403,1.613,1.481,NA,NA,NA,0.09949999999999998,0.11925,CUSR0000SA0,232.282,-0.3,0.5,2,1.5,0.1,7.700000000000003,5.352000000000004,4.52300000000001,14.794000000000011,0.18963944500456115,0.17112538754115122,0.14625234430576248,0.16476409993117985
2013-04-01,WPSFD4,108.7,-0.2,0.0,0.0,0.9,0.07499999999999998,95.391,-0.102,0.122,0.487,1.041,93.937,0.049,0.25,0.999,1.377,NA,NA,NA,0.078,0.113,CUSR0000SA0,231.797,-0.2,0.1,0.4,1.1,0.05000000000000002,7.5,5.25500000000001,4.569000000000003,14.308999999999997,0.18483844639685068,0.1680250583309363,0.14773976589277638,0.15946604328020694
2013-05-01,WPSFD4,108.6,-0.1,-0.3,-1.2,0.9,-0.02500000000000001,95.461,0.073,-0.16,-0.64,1.229,94.047,0.117,0.258,1.032,1.393,NA,NA,NA,0.04874999999999999,0.09175,CUSR0000SA0,231.893,0,-0.4,-1.6,1.4,0,7.3999999999999915,5.325000000000003,4.679000000000002,14.405000000000001,0.18243794709299527,0.17026240930737996,0.1512966436008537,0.1605147307822552
2013-06-01,WPSFD4,109,0.4,0.1,0.4,1.6,0.024999999999999994,95.673,0.222,0.194,0.775,1.506,94.209,0.172,0.339,1.355,1.464,NA,NA,NA,0.01525,0.1075,CUSR0000SA0,232.445,0.2,0.1,0.4,1.7,-0.07499999999999998,7.799999999999997,5.537000000000006,4.841000000000008,14.956999999999994,0.1920399443084162,0.17703838655032442,0.1565349544072951,0.16654468391903238
2013-07-01,WPSFD4,109.2,0.2,0.5,2.0,1.9,0.075,95.792,0.124,0.42,1.682,1.595,94.329,0.127,0.417,1.669,1.488,NA,NA,NA,0.07925,0.11624999999999999,CUSR0000SA0,232.9,0.2,0.5,2,1.9,0.05000000000000002,8,5.656000000000006,4.9609999999999985,15.412000000000006,0.1968409429161267,0.18084188321027903,0.16041518463428825,0.1715150257256152
2013-08-01,WPSFD4,109.3,0.1,0.6,2.4,1.7,0.15,95.934,0.148,0.495,1.982,1.405,94.431,0.108,0.408,1.633,1.533,NA,NA,NA,0.14175,0.131,CUSR0000SA0,233.456,0.2,0.7,2.8,1.5,0.15000000000000002,8.099999999999994,5.798000000000002,5.063000000000002,15.96799999999999,0.19924144221998175,0.18538050947677936,0.16371338032723282,0.17758867417497762
2013-09-01,WPSFD4,109.3,0,0.3,1.2,1.0,0.17500000000000002,95.976,0.044,0.317,1.267,1.141,94.543,0.119,0.355,1.418,1.529,NA,NA,NA,0.1345,0.1315,CUSR0000SA0,233.544,0,0.5,2,1.1,0.15000000000000002,8.099999999999994,5.840000000000003,5.175000000000011,16.05600000000001,0.19924144221998175,0.18672292006264576,0.16733492853909368,0.17854997105185538
2013-10-01,WPSFD4,109.5,0.2,0.3,1.2,1.1,0.125,96.103,0.132,0.325,1.299,0.976,94.703,0.169,0.396,1.586,1.455,NA,NA,NA,0.112,0.13075,CUSR0000SA0,233.669,0.1,0.3,1.2,0.9,0.125,8.299999999999997,5.966999999999999,5.335000000000008,16.18100000000001,0.2040424408276922,0.19078211397705094,0.17250856884175153,0.17991544957014735
2013-11-01,WPSFD4,109.7,0.2,0.4,1.6,1.2,0.125,96.246,0.149,0.325,1.301,1.195,94.86,0.166,0.454,1.817,1.514,NA,NA,NA,0.11825,0.1405,CUSR0000SA0,234.1,0.2,0.3,1.2,1.2,0.125,8.5,6.109999999999999,5.492000000000004,16.611999999999995,0.2088434394354027,0.19535270240035776,0.17758520338873454,0.1846236195012178
2013-12-01,WPSFD4,109.8,0.1,0.5,2.0,1.3,0.125,96.414,0.175,0.456,1.825,1.388,94.961,0.106,0.442,1.769,1.547,NA,NA,NA,0.125,0.14,CUSR0000SA0,234.719,0.3,0.5,2,1.5,0.15,8.599999999999994,6.278000000000006,5.5930000000000035,17.230999999999995,0.21124393873925776,0.2007223447438233,0.18085106382978733,0.19138546912379953
2014-01-01,WPSFD4,110.1,0.3,0.5,2.0,1.3,0.2,96.614,0.207,0.532,2.127,1.405,95.064,0.108,0.381,1.525,1.452,NA,NA,NA,0.16575,0.13725,CUSR0000SA0,235.288,0.2,0.7,2.8,1.6,0.2,8.899999999999991,6.478000000000009,5.695999999999998,17.80000000000001,0.2184454366508233,0.20711477610509166,0.1841815947746232,0.19760112733906468
2014-02-01,WPSFD4,110.3,0.2,0.5,2.0,1.3,0.2,96.66,0.048,0.43,1.721,1.094,95.109,0.047,0.262,1.05,1.39,NA,NA,NA,0.14475,0.10675,CUSR0000SA0,235.547,0.1,0.6,2.4,1.1,0.2,9.099999999999994,6.524000000000001,5.741,18.058999999999997,0.22324643525853377,0.20858503531818312,0.18563668110974582,0.20043039882896543
2014-03-01,WPSFD4,110.7,0.4,0.8,3.2,1.7,0.25,96.815,0.16,0.416,1.664,1.39,95.25,0.148,0.304,1.217,1.447,NA,NA,NA,0.1475,0.10225,CUSR0000SA0,236.028,0.2,0.6,2.4,1.6,0.2,9.5,6.679000000000002,5.882000000000005,18.539999999999992,0.23284843247395473,0.21353916962316605,0.19019595162646333,0.20568476016735282
2014-04-01,WPSFD4,110.8,0.1,0.6,2.4,1.9,0.25,96.987,0.178,0.386,1.544,1.673,95.413,0.171,0.367,1.468,1.571,NA,NA,NA,0.14825,0.1185,CUSR0000SA0,236.468,0.2,0.5,2,2,0.17500000000000002,9.599999999999994,6.850999999999999,6.045000000000002,18.97999999999999,0.23524893177780978,0.21903666059385665,0.19546659768479602,0.21049124455174045
2014-05-01,WPSFD4,111,0.2,0.6,2.4,2.2,0.225,97.147,0.165,0.504,2.015,1.766,95.574,0.169,0.489,1.956,1.624,NA,NA,NA,0.13775,0.13375,CUSR0000SA0,236.918,0.2,0.6,2.4,2.2,0.17500000000000002,9.799999999999997,7.01100000000001,6.206000000000003,19.430000000000007,0.24004993038552025,0.2241506056828716,0.20067257323934562,0.21540696721759164
2014-06-01,WPSFD4,110.9,-0.1,0.2,0.8,1.7,0.15,97.253,0.109,0.452,1.81,1.651,95.682,0.113,0.454,1.814,1.564,NA,NA,NA,0.153,0.15025,CUSR0000SA0,237.231,0.1,0.5,2,2.1,0.17500000000000002,9.700000000000003,7.117000000000004,6.314000000000007,19.742999999999995,0.2376494310816652,0.22753859430434362,0.20416478044363986,0.21882612542739457
2014-07-01,WPSFD4,111.3,0.4,0.5,2.0,1.9,0.15000000000000002,97.391,0.142,0.417,1.666,1.669,95.848,0.173,0.456,1.824,1.61,NA,NA,NA,0.1485,0.1565,CUSR0000SA0,237.498,0.1,0.4,1.6,2,0.15000000000000002,10.099999999999994,7.25500000000001,6.480000000000004,20.00999999999999,0.2472514282970858,0.23194937194361887,0.2095324322576474,0.22174278754246612
2014-08-01,WPSFD4,111.3,0,0.3,1.2,1.8,0.125,97.379,-0.012,0.239,0.955,1.506,95.885,0.039,0.325,1.302,1.54,NA,NA,NA,0.101,0.1235,CUSR0000SA0,237.46,0,0.2,0.8,1.7,0.1,10.099999999999994,7.243000000000009,6.51700000000001,19.97200000000001,0.2472514282970858,0.23156582606194276,0.21072883657763725,0.22132768207290557
2014-09-01,WPSFD4,111.1,-0.2,0.2,0.8,1.6,0.024999999999999994,97.413,0.035,0.165,0.658,1.497,96.013,0.133,0.346,1.384,1.555,NA,NA,NA,0.0685,0.1145,CUSR0000SA0,237.477,0,0.1,0.4,1.7,0.05,9.899999999999991,7.277000000000001,6.64500000000001,19.989000000000004,0.24245042968937533,0.23265253939335812,0.21486774881976362,0.22151338715139324
2014-10-01,WPSFD4,111.3,0.2,0.0,0.0,1.6,0.1,97.384,-0.03,-0.007,-0.029,1.333,96.096,0.086,0.259,1.035,1.471,NA,NA,NA,0.033749999999999995,0.10775,CUSR0000SA0,237.43,0,0,0,1.6,0.025,10.099999999999994,7.248000000000005,6.728000000000009,19.942000000000007,0.2472514282970858,0.23172563684597433,0.2175515747267674,0.22099996722851548
2014-11-01,WPSFD4,111.1,-0.2,-0.2,-0.8,1.3,-0.05000000000000002,97.291,-0.095,-0.09,-0.361,1.086,96.181,0.088,0.309,1.235,1.393,NA,NA,NA,-0.025500000000000002,0.0865,CUSR0000SA0,236.983,-0.2,-0.2,-0.8,1.2,-0.05,9.899999999999991,7.155000000000001,6.813000000000002,19.495000000000005,0.24245042968937533,0.22875315626298448,0.22030007113755423,0.21611701604710346
2014-12-01,WPSFD4,110.8,-0.3,-0.3,-1.2,0.9,-0.125,97.12,-0.176,-0.301,-1.203,0.732,96.249,0.071,0.246,0.983,1.356,NA,NA,NA,-0.0665,0.0945,CUSR0000SA0,236.252,-0.3,-0.5,-2,0.7,-0.125,9.599999999999994,6.984000000000009,6.881,18.76400000000001,0.23524893177780978,0.22328762744910036,0.22249886826618379,0.2081316976721322
2015-01-01,WPSFD4,110.1,-0.6,-1.1,-4.4,0.0,-0.22499999999999998,96.654,-0.48,-0.75,-2.998,0.041,96.214,-0.036,0.123,0.491,1.21,NA,NA,NA,-0.19524999999999998,0.05225,CUSR0000SA0,234.747,-0.6,-1.1,-4.4,-0.2,-0.275,8.899999999999991,6.518000000000001,6.846000000000004,17.259000000000015,0.2184454366508233,0.20839326237734507,0.22136713444997747,0.19169133631189714
2015-02-01,WPSFD4,109.6,-0.5,-1.4,-5.6,-0.6,-0.4,96.825,0.177,-0.479,-1.916,0.171,96.324,0.114,0.149,0.595,1.277,NA,NA,NA,-0.1435,0.05925,CUSR0000SA0,235.342,0.3,-0.7,-2.8,-0.1,-0.2,8.399999999999991,6.689000000000007,6.956000000000003,17.854000000000013,0.2064429401315473,0.21385879119122964,0.2249240121580548,0.19819101405896683
2015-03-01,WPSFD4,109.8,0.2,-0.9,-3.6,-0.8,-0.3,97.008,0.189,-0.115,-0.461,0.199,96.47,0.152,0.23,0.918,1.281,NA,NA,NA,-0.07250000000000001,0.07525,CUSR0000SA0,235.976,0.3,-0.1,-0.4,0,-0.075,8.599999999999994,6.872,7.102000000000004,18.488,0.21124393873925776,0.21970786588678984,0.2296449589342302,0.20511672110374343
2015-04-01,WPSFD4,109.6,-0.2,-0.5,-2.0,-1.1,-0.275,97.094,0.089,0.455,1.821,0.11,96.648,0.185,0.451,1.804,1.294,NA,NA,NA,-0.006249999999999992,0.10375000000000001,CUSR0000SA0,236.222,0.1,0.6,2.4,-0.1,0.024999999999999988,8.399999999999991,6.957999999999998,7.280000000000001,18.73400000000001,0.2064429401315473,0.22245661137213515,0.2354006337709371,0.2078039828277421
